Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,color_siblings (product.metafields.custom.color_siblings),dimensions (product.metafields.custom.dimensions)
calvium-magna-cognac-tan,Calvium Magna | Cognac Tan,"<p>The Calvium Magna Tote Bag combines timeless elegance, generous storage, and everyday versatility. Designed with a clean, structured silhouette and comfortable long handles, this spacious tote is perfect for work, shopping, travel, and daily use. The roomy interior provides ample space for books, a tablet, wallet, cosmetics, water bottle, and other essentials. It includes a removable zippered inner pouch for secure storage and convenient organization. Protective metal feet help keep the base elevated from surfaces. Crafted with refined finishing and a minimalist aesthetic, this sophisticated tote bag effortlessly complements professional, casual, and travel outfits while offering practical functionality.</p>",,,Slouch Shoulder Bag,"Everyday Icons, Slouch Shoulder Bag, New Arrivals, Color: Cognac Tan, color-group:magna, color:cognac-tan",,,,,,,,,,,H 0030-cognac-tan,0.0,shopify,15,deny,manual,3800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1C0mcxjcltHkQl_4LC-RdFibjx7e51ho7_s2400_f37d8829-8413-4cd3-81fe-26140b378abc.jpg?v=1785267097,1,Calvium Magna | Cognac Tan,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/01_e28866bd-5c1f-4464-9238-d568da7c7ef8.jpg?v=1769750821,kg,,,active,"calvium-magna-midnight-black,calvium-magna-golden-khaki,calvium-magna-river-clay,calvium-magna-cognac-tan",<ul><li><strong>Height:</strong> 29 cm</li><li><strong>Width:</strong> 40 cm</li><li><strong>Base:</strong> 13 cm</li></ul>
calvium-magna-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-magna-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-magna-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-magna-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-magna-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-ash-grey,Calvium Recta | Ash Grey,"<p>The Calvium Recta Shoulder Bag combines minimalist elegance, spacious storage, and everyday functionality. Designed with a clean rectangular silhouette and smooth premium finish, this versatile bag is ideal for work, travel, shopping, and daily outings. The roomy main compartment provides ample space for your wallet, smartphone, books, cosmetics, sunglasses, and other essentials. A convenient exterior zip pocket allows quick access to frequently used items. The adjustable shoulder strap offers comfortable hands-free carrying and can be customized for the perfect fit. Lightweight yet practical, this sophisticated shoulder bag complements casual, professional, and travel outfits, making it a reliable everyday companion.</p>",,,Structured Bag,"Everyday Icons, Structured Bag, New Arrivals, Color: Ash Grey, color-group:recta, color:ash-grey",,,,,,,,,,,H 0029-ash-grey,0.0,shopify,15,deny,manual,5300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1u04AFGke2N__lhkN7UXHJm3R8LGyI7BR_s2400_f09ceb9a-1b61-494a-955f-d0ac823292cb.jpg?v=1785267197,1,Calvium Recta | Ash Grey,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/01_1c9c8a6d-2425-4a13-94d0-838de4969e55.jpg?v=1769750045,kg,,,active,"calvium-recta-ash-grey,calvium-recta-cognac-tan",<ul><li><strong>Height:</strong> 28 cm</li><li><strong>Width:</strong> 35 cm</li><li><strong>Base:</strong> 4 cm</li></ul>
calvium-recta-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-cognac-tan,Calvium Recta | Cognac Tan,"<p>The Calvium Recta Shoulder Bag combines minimalist elegance, spacious storage, and everyday functionality. Designed with a clean rectangular silhouette and smooth premium finish, this versatile bag is ideal for work, travel, shopping, and daily outings. The roomy main compartment provides ample space for your wallet, smartphone, books, cosmetics, sunglasses, and other essentials. A convenient exterior zip pocket allows quick access to frequently used items. The adjustable shoulder strap offers comfortable hands-free carrying and can be customized for the perfect fit. Lightweight yet practical, this sophisticated shoulder bag complements casual, professional, and travel outfits, making it a reliable everyday companion.</p>",Calvium,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Structured Bag,"Everyday Icons, Structured Bag, New Arrivals, Color: Cognac Tan, color-group:recta, color:cognac-tan",true,,,product.metafields.shopify.color-pattern,,,,,,,H 0029-cognac-tan,0.0,shopify,15,deny,manual,5300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1yugnE-USecggIwpm6HclsK_3fKpusZ8q_s2400_1f2e6179-2c19-4cfe-99d1-7835f05ac342.jpg?v=1785267194,1,Calvium Recta | Cognac Tan,false,,,,,,,,tan; grey,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/02_2fd915bf-161c-45f0-91ff-9586041c041e.jpg?v=1769750144,kg,,,active,"calvium-recta-ash-grey,calvium-recta-cognac-tan",<ul><li><strong>Height:</strong> 28 cm</li><li><strong>Width:</strong> 35 cm</li><li><strong>Base:</strong> 4 cm</li></ul>
calvium-recta-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-recta-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-nodus,Calvium Nodus,"<p>The Calvium Nodus Handbag combines artistic design, practical functionality, and contemporary elegance. Its distinctive sculpted silhouette, soft pleated construction, and decorative knotted side details create a sophisticated statement look. The comfortable top handles make it easy to carry, while the detachable shoulder strap offers versatile styling options. A spacious interior provides room for everyday essentials such as your smartphone, wallet, sunglasses, cosmetics, and keys. The structured base helps maintain the bag's shape and stability. Finished with refined craftsmanship and thoughtful detailing, this stylish handbag is perfect for shopping, casual outings, travel, dinners, and occasions where effortless sophistication is desired.</p>",Calvium,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Knot Detail Tote,"Everyday Icons, Knot Detail Tote, New Arrivals, color-group:nodus",true,,,,,,,,,,H 0028,0.0,shopify,15,deny,manual,5500.00,,true,true,,,,,,,,,false,,,adults,lightweight; convertible,leather,built-in-compartments,shoulder-strap; handle,brown; gray; black,female,,kg,,,active,,<ul><li><strong>Height:</strong> 15 cm</li><li><strong>Width:</strong> 29 cm</li><li><strong>Base:</strong> 11 cm</li></ul>
calvium-nodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-nodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-nodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-nodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-nodus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-midnight-black,Calvium Arcus | Midnight Black,"<p>The Calvium Arcus Handbag combines sophisticated design, practical storage, and everyday versatility. Featuring a refined structured silhouette with a comfortable top handle, this elegant handbag is perfect for work, shopping, travel, and daily outings. The spacious main compartment provides ample room for your wallet, phone, cosmetics, keys, and other essentials. It includes a removable inner pouch for convenient organization and an adjustable detachable shoulder strap, allowing multiple carrying styles. Durable metal hardware and fine finishing enhance its premium appearance. Designed for modern women who value style and functionality, this versatile handbag effortlessly complements both professional and casual outfits.</p>",Calvium,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Shoulder Bag,"Everyday Icons, Shoulder Bag, New Arrivals, Color: Midnight Black, color-group:arcus, color:midnight-black",true,,,product.metafields.shopify.color-pattern,,,,,,,H 0027-midnight-black,0.0,shopify,14,deny,manual,5300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/13xzKZDGkMfEkp566sPg1d6d7F_JBQSnG_s2400_bc4c5243-ada2-4d80-b218-e8b4afbeb025.jpg?v=1785266896,1,Calvium Arcus | Midnight Black,false,,,,,,,,black; tan,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349653.jpg?v=1769746342,kg,,,active,"calvium-arcus-midnight-black,calvium-arcus-cognac-tan",<ul><li><strong>Height:</strong> 21 cm</li><li><strong>Width:</strong> 29 cm</li><li><strong>Base:</strong> 8 cm</li></ul>
calvium-arcus-midnight-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-midnight-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-midnight-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-midnight-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-midnight-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-midnight-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-cognac-tan,Calvium Arcus | Cognac Tan,"<p>The Calvium Arcus Handbag combines sophisticated design, practical storage, and everyday versatility. Featuring a refined structured silhouette with a comfortable top handle, this elegant handbag is perfect for work, shopping, travel, and daily outings. The spacious main compartment provides ample room for your wallet, phone, cosmetics, keys, and other essentials. It includes a removable inner pouch for convenient organization and an adjustable detachable shoulder strap, allowing multiple carrying styles. Durable metal hardware and fine finishing enhance its premium appearance. Designed for modern women who value style and functionality, this versatile handbag effortlessly complements both professional and casual outfits.</p>",,,Shoulder Bag,"Everyday Icons, Shoulder Bag, New Arrivals, Color: Cognac Tan, color-group:arcus, color:cognac-tan",,,,,,,,,,,H 0027-cognac-tan,0.0,shopify,15,deny,manual,5300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/18I3triDAk0cj_MnTdX9pxqlEojKRWE2G_s2400_2e34b88c-1969-422e-a1d0-56ae189fa51a.jpg?v=1785266899,1,Calvium Arcus | Cognac Tan,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349666_5029f4e2-ea17-4763-9099-885a4a9061fd.jpg?v=1769747690,kg,,,active,"calvium-arcus-midnight-black,calvium-arcus-cognac-tan",<ul><li><strong>Height:</strong> 21 cm</li><li><strong>Width:</strong> 29 cm</li><li><strong>Base:</strong> 8 cm</li></ul>
calvium-arcus-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-arcus-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-havana-brown,Calvium Orbis | Havana Brown,"<p>The Calvium Orbis Sling Bag combines timeless elegance with practical everyday functionality. Designed with a smooth, sophisticated finish and classic flap silhouette, it features a secure front closure and a convenient rear zip pocket for quick access to essentials. The spacious interior offers enough room for your smartphone, wallet, keys, sunglasses, cosmetics, and other daily necessities. This bag includes two detachable straps, allowing you to switch between different carrying styles and looks. Durable hardware and refined detailing enhance its premium appearance. Perfect for work, shopping, travel, and casual outings, this versatile sling bag complements both modern and classic wardrobes effortlessly.</p>",Calvium,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Round Crossbody Bag,"Day to Night, Round Crossbody Bag, New Arrivals, Color: Havana Brown, color-group:orbis, color:havana-brown",true,,,product.metafields.shopify.color-pattern,,,,,,,H 0026-havana-brown,0.0,shopify,15,deny,manual,4200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1-m9XeZPTIYwpok8vhAGaTxyYMvFeTowj_s2400_fdc08a47-c1bf-414b-9475-eab06add7cb2.jpg?v=1785267145,1,Calvium Orbis | Havana Brown,false,,,,,,,,brown; tan; wine,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349635.jpg?v=1769745805,kg,,,active,"calvium-orbis-havana-brown,calvium-orbis-cognac-tan,calvium-orbis-bordeaux",<ul><li><strong>Height:</strong> 16 cm</li><li><strong>Width:</strong> 25 cm</li><li><strong>Base:</strong> 8 cm</li></ul>
calvium-orbis-havana-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-havana-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-havana-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-havana-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-havana-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-havana-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-cognac-tan,Calvium Orbis | Cognac Tan,"<p>The Calvium Orbis Sling Bag combines timeless elegance with practical everyday functionality. Designed with a smooth, sophisticated finish and classic flap silhouette, it features a secure front closure and a convenient rear zip pocket for quick access to essentials. The spacious interior offers enough room for your smartphone, wallet, keys, sunglasses, cosmetics, and other daily necessities. This bag includes two detachable straps, allowing you to switch between different carrying styles and looks. Durable hardware and refined detailing enhance its premium appearance. Perfect for work, shopping, travel, and casual outings, this versatile sling bag complements both modern and classic wardrobes effortlessly.</p>",,,Round Crossbody Bag,"Day to Night, Round Crossbody Bag, New Arrivals, Color: Cognac Tan, color-group:orbis, color:cognac-tan",,,,,,,,,,,H 0026-cognac-tan,0.0,shopify,15,deny,manual,4200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1433stwLG2WGNtzvnL7izWXC2S0Kdk3rQ_s2400_3d6ecaf1-e9ab-46f0-ae84-a533ecea7981.jpg?v=1785267149,1,Calvium Orbis | Cognac Tan,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349641.jpg?v=1769745949,kg,,,active,"calvium-orbis-havana-brown,calvium-orbis-cognac-tan,calvium-orbis-bordeaux",<ul><li><strong>Height:</strong> 16 cm</li><li><strong>Width:</strong> 25 cm</li><li><strong>Base:</strong> 8 cm</li></ul>
calvium-orbis-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-cognac-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-bordeaux,Calvium Orbis | Bordeaux,"<p>The Calvium Orbis Sling Bag combines timeless elegance with practical everyday functionality. Designed with a smooth, sophisticated finish and classic flap silhouette, it features a secure front closure and a convenient rear zip pocket for quick access to essentials. The spacious interior offers enough room for your smartphone, wallet, keys, sunglasses, cosmetics, and other daily necessities. This bag includes two detachable straps, allowing you to switch between different carrying styles and looks. Durable hardware and refined detailing enhance its premium appearance. Perfect for work, shopping, travel, and casual outings, this versatile sling bag complements both modern and classic wardrobes effortlessly.</p>",,,Round Crossbody Bag,"Day to Night, Round Crossbody Bag, New Arrivals, Color: Bordeaux, color-group:orbis, color:bordeaux",,,,,,,,,,,H 0026-bordeaux,0.0,shopify,15,deny,manual,4200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1esKzsp2c8fezAGG12DDhfNE30ZiwJGyT_s2400_b124a48d-fed2-4368-b456-97c090a42007.jpg?v=1785267152,1,Calvium Orbis | Bordeaux,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349643.jpg?v=1769746092,kg,,,active,"calvium-orbis-havana-brown,calvium-orbis-cognac-tan,calvium-orbis-bordeaux",<ul><li><strong>Height:</strong> 16 cm</li><li><strong>Width:</strong> 25 cm</li><li><strong>Base:</strong> 8 cm</li></ul>
calvium-orbis-bordeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-bordeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-bordeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-bordeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-bordeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-orbis-bordeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-forest-green,Calvium Bipartis | Forest Green,"<p>The Calvium Bipartis Small Travelling Sling Bag is designed for lightweight comfort, convenient organization, and effortless everyday travel. Its compact size provides enough space for essentials such as a smartphone, wallet, power bank, charging cable, sunglasses, keys, and personal accessories. The spacious main compartment and exterior zippered pockets help keep belongings organized, secure, and easily accessible. An adjustable shoulder strap offers comfortable carrying and a personalized fit during long journeys. Its sleek contemporary design and versatile construction make it perfect for sightseeing, commuting, airport travel, shopping, and daily outings, delivering practical functionality without unnecessary bulk or weight.</p>",Calvium,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Sling Bag,"On the Move, Sling Bag, New Arrivals, Color: Forest Green, color-group:bipartis, color:forest-green",true,,,product.metafields.shopify.color-pattern,,,,,,,H 0025-forest-green,0.0,shopify,15,deny,manual,3800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1DVyIyBIJcD3MHDjKYAVbQMDcJoyuv8lw_s2400_b83a636c-7044-4924-8efe-aae7e1c2f5ec.jpg?v=1785266999,1,Calvium Bipartis | Forest Green,false,,,,,,,,green; mud,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349610.jpg?v=1769745178,kg,,,active,"calvium-bipartis-forest-green,calvium-bipartis-river-clay",<ul><li><strong>Height:</strong> 18 cm</li><li><strong>Width:</strong> 25 cm</li><li><strong>Base:</strong> 9 cm</li></ul>
calvium-bipartis-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-river-clay,Calvium Bipartis | River Clay,"<p>The Calvium Bipartis Small Travelling Sling Bag is designed for lightweight comfort, convenient organization, and effortless everyday travel. Its compact size provides enough space for essentials such as a smartphone, wallet, power bank, charging cable, sunglasses, keys, and personal accessories. The spacious main compartment and exterior zippered pockets help keep belongings organized, secure, and easily accessible. An adjustable shoulder strap offers comfortable carrying and a personalized fit during long journeys. Its sleek contemporary design and versatile construction make it perfect for sightseeing, commuting, airport travel, shopping, and daily outings, delivering practical functionality without unnecessary bulk or weight.</p>",,,Sling Bag,"On the Move, Sling Bag, New Arrivals, Color: River Clay, color-group:bipartis, color:river-clay",,,,,,,,,,,H 0025-river-clay,0.0,shopify,15,deny,manual,3800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1BfhU1m_9yJN6EtgHKVhd3MC0GtsCWDzG_s2400_0f4a1b8b-89c4-4a17-ba8e-d782f7df3a3b.jpg?v=1785267002,1,Calvium Bipartis | River Clay,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349623.jpg?v=1769745465,kg,,,active,"calvium-bipartis-forest-green,calvium-bipartis-river-clay",<ul><li><strong>Height:</strong> 18 cm</li><li><strong>Width:</strong> 25 cm</li><li><strong>Base:</strong> 9 cm</li></ul>
calvium-bipartis-river-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-river-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-river-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-river-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-river-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-bipartis-river-clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-forest-green,Calvium Transitus | Forest Green,"<p>The Calvium Transitus Travel Shoulder Bag combines spacious storage, lightweight comfort, and modern everyday functionality. Designed with a roomy main compartment, it provides ample space for essentials such as a tablet, wallet, cosmetics, water bottle, clothing, travel accessories, and personal belongings. Multiple exterior pockets offer convenient access to frequently used items, while secure zip closures help keep belongings organized and protected. The adjustable shoulder strap provides comfortable carrying during long journeys and daily commutes. Finished with contrasting leather accents and a versatile contemporary design, this practical bag is ideal for travel, shopping, work, weekend trips, and everyday adventures</p>",Calvium,Luggage & Bags > Backpacks,Duffle Sling Bag,"Carry-Ons, Duffle Sling Bag, New Arrivals, Color: Forest Green, color-group:transitus, color:forest-green",true,,,product.metafields.shopify.color-pattern,,,,,,,H 0023-forest-green,0.0,shopify,15,deny,manual,4800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1OOYTcZn4WRDAw_m8yflAhikT92ecc6_r_s2400_abf24937-acbd-40bf-a10d-e04c7d2c9859.jpg?v=1785267250,1,Calvium Transitus | Forest Green,false,,,,,,,,green; grey,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349601.jpg?v=1769744851,kg,,,active,"calvium-transitus-forest-green,calvium-transitus-ash-grey,calvium-transitus-golden-khaki,calvium-transitus-morning-sage",<ul><li><strong>Height:</strong> 26 cm</li><li><strong>Width:</strong> 36 cm</li><li><strong>Base:</strong> 12 cm</li></ul>
calvium-transitus-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-forest-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-ash-grey,Calvium Transitus | Ash Grey,"<p>The Calvium Transitus Travel Shoulder Bag combines spacious storage, lightweight comfort, and modern everyday functionality. Designed with a roomy main compartment, it provides ample space for essentials such as a tablet, wallet, cosmetics, water bottle, clothing, travel accessories, and personal belongings. Multiple exterior pockets offer convenient access to frequently used items, while secure zip closures help keep belongings organized and protected. The adjustable shoulder strap provides comfortable carrying during long journeys and daily commutes. Finished with contrasting leather accents and a versatile contemporary design, this practical bag is ideal for travel, shopping, work, weekend trips, and everyday adventures</p>",,,Duffle Sling Bag,"Carry-Ons, Duffle Sling Bag, New Arrivals, Color: Ash Grey, color-group:transitus, color:ash-grey",,,,,,,,,,,H 0023-ash-grey,0.0,shopify,15,deny,manual,4800.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1b7QMJa7Z3FI3uBXu6ADUmBe7VgUN1mHo_s2400_42a272cc-e21a-413f-9248-b01acb3e84c0.jpg?v=1785267253,1,Calvium Transitus | Ash Grey,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/3106/4948/files/1000349604.jpg?v=1769744966,kg,,,active,"calvium-transitus-forest-green,calvium-transitus-ash-grey,calvium-transitus-golden-khaki,calvium-transitus-morning-sage",<ul><li><strong>Height:</strong> 26 cm</li><li><strong>Width:</strong> 36 cm</li><li><strong>Base:</strong> 12 cm</li></ul>
calvium-transitus-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calvium-transitus-ash-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
